95 130
68 69 64
68 69 64
68 69 64
67 68 63
66 67 62
65 66 61
63 64 59
61 62 57
59 60 55
57 58 53
56 57 52
57 58 53
58 59 54
59 60 55
63 64 59
63 64 59
62 63 58
61 62 57
60 61 56
57 58 53
55 56 51
54 55 50
51 52 44
51 52 44
73 74 69
74 75 70
76 77 72
78 79 74
80 81 76
81 82 77
82 83 78
82 83 78
87 88 83
94 95 90
91 92 87
95 96 91
65 66 61
5 6 1
105 106 101
85 86 81
27 22 18
51 48 43
116 112 109
100 99 97
103 103 103
104 104 106
114 115 117
105 106 110
107 108 112
94 94 96
3 3 5
10 8 9
20 16 15
10 5 2
22 14 11
16 8 5
21 9 0
32 19 10
43 34 25
35 28 18
34 31 22
30 30 22
7 10 3
11 18 11
0 10 2
0 10 2
0 11 1
0 11 1
0 11 0
0 12 0
0 12 0
1 12 0
4 4 4
13 13 13
18 18 18
0 0 0
3 3 3
52 52 52
89 89 89
96 96 96
71 71 71
54 54 54
58 58 58
27 27 27
48 48 48
12 12 12
19 19 19
12 12 12
4 4 4
3 3 3
1 1 1
2 2 2
12 12 12
30 30 30
52 52 52
68 68 68
82 82 82
100 100 100
110 110 110
103 103 103
95 95 95
95 95 95
95 95 95
90 90 90
92 92 90
91 91 89
90 90 88
88 88 86
87 87 85
85 85 83
84 84 82
83 83 81
81 81 79
80 80 78
78 78 76
76 76 74
72 72 70
68 68 66
65 65 63
63 63 61
61 62 57
62 63 58
63 64 59
65 66 61
65 66 61
65 66 61
65 66 61
65 66 61
62 63 58
63 64 59
64 65 60
66 67 62
66 67 62
66 67 62
66 67 62
65 66 61
63 64 59
61 62 57
58 59 54
55 56 51
54 55 50
55 56 51
56 57 52
58 59 54
63 64 59
62 63 58
61 62 57
59 60 55
57 58 53
54 55 50
51 52 47
49 50 45
48 49 41
48 49 41
74 75 70
75 76 71
77 78 73
79 80 75
80 81 76
81 82 77
81 82 77
81 82 77
87 88 83
92 93 88
88 89 84
93 94 89
59 60 55
1 2 0
103 104 99
74 75 70
6 3 0
89 86 81
107 106 102
104 103 99
96 96 94
96 98 97
118 119 121
95 96 98
110 111 113
73 73 75
11 9 10
3 0 0
17 12 9
20 12 10
22 12 10
17 7 5
24 4 0
51 31 22
88 71 63
31 16 9
34 23 17
81 74 68
28 25 20
8 9 3
4 6 1
2 7 1
2 9 1
3 10 2
4 12 1
5 13 0
6 14 1
7 15 0
12 12 12
0 0 0
24 24 24
34 34 34
15 15 15
8 8 8
5 5 5
3 3 3
11 11 11
12 12 12
14 14 14
25 25 25
1 1 1
38 38 38
39 39 39
14 14 14
25 25 25
29 29 29
32 32 32
28 28 28
19 19 19
8 8 8
1 1 1
0 0 0
16 16 16
56 56 56
93 93 93
103 103 103
98 98 98
97 97 97
96 96 96
92 92 92
92 92 90
91 91 89
90 90 88
88 88 86
87 87 85
85 85 83
84 84 82
83 83 81
80 80 78
79 79 77
77 77 75
74 74 72
70 70 68
66 66 64
63 63 61
61 61 59
60 61 56
61 62 57
62 63 58
63 64 59
63 64 59
63 64 59
62 63 58
62 63 58
60 61 56
61 62 57
62 63 58
64 65 60
65 66 61
65 66 61
65 66 61
65 66 61
62 63 58
60 61 56
57 58 53
55 56 51
53 54 49
54 55 50
56 57 52
57 58 53
63 64 59
62 63 58
60 61 56
58 59 54
55 56 51
51 52 47
48 49 44
46 47 42
46 47 39
46 47 39
79 80 75
79 80 75
79 80 75
79 80 75
80 81 76
82 83 78
83 84 79
84 85 80
90 91 86
76 77 72
86 87 82
99 100 95
30 31 26
36 37 32
107 108 103
43 44 39
41 41 33
82 81 76
109 108 103
100 101 96
90 92 89
98 100 99
104 106 105
99 100 102
103 104 106
59 59 59
5 3 4
3 0 0
21 16 13
18 10 7
8 0 0
23 12 8
34 5 0
66 39 30
80 55 48
61 41 34
48 31 24
49 35 32
39 29 27
18 13 9
23 19 16
24 23 19
13 14 9
4 5 0
8 9 1
8 9 1
7 9 0
16 18 7
12 12 12
18 18 18
0 0 0
27 27 27
19 19 19
14 14 14
25 25 25
30 30 30
11 11 11
16 16 16
23 23 23
27 27 27
31 31 31
36 36 36
42 42 42
48 48 48
51 51 51
55 55 55
48 48 48
39 39 39
49 49 49
58 58 58
31 31 31
0 0 0
1 1 1
17 17 17
61 61 61
104 104 104
102 102 102
88 88 88
79 79 79
105 105 105
93 93 91
88 88 86
85 85 83
85 85 83
83 83 81
80 80 78
79 79 77
81 81 79
77 77 75
76 76 74
74 74 72
71 71 69
68 68 66
65 65 63
63 63 61
62 62 60
59 60 55
59 60 55
58 59 54
57 58 53
57 58 53
58 59 54
59 60 55
59 60 55
58 59 54
59 60 55
59 60 55
59 60 55
60 61 56
60 61 56
61 62 57
61 62 57
62 63 58
60 61 56
57 58 53
54 55 50
53 54 49
54 55 50
55 56 51
56 57 52
59 60 55
58 59 54
57 58 53
55 56 51
53 54 49
50 51 46
47 48 43
45 46 41
44 45 37
44 45 37
81 82 77
81 82 77
81 82 77
81 82 77
81 82 77
82 83 78
84 85 80
84 85 80
87 88 83
93 94 89
93 94 89
83 84 79
26 27 22
42 43 38
90 91 86
10 11 6
66 66 58
91 91 83
105 106 100
98 99 94
91 93 90
97 99 98
100 102 101
95 96 98
107 108 110
54 54 54
10 8 9
3 0 0
9 1 0
16 6 4
27 16 12
36 25 21
53 20 13
63 33 25
69 40 34
60 35 30
49 25 21
40 22 20
40 26 25
42 30 30
42 34 32
24 19 16
8 4 1
14 10 7
22 19 14
8 5 0
3 0 0
14 11 4
18 18 18
29 29 29
23 23 23
71 71 71
71 71 71
67 67 67
68 68 68
65 65 65
100 100 100
103 103 103
108 108 108
110 110 110
111 111 111
113 113 113
118 118 118
121 121 121
107 107 107
111 111 111
106 106 106
98 98 98
102 102 102
108 108 108
93 93 93
69 69 69
11 11 11
8 8 8
16 16 16
54 54 54
110 110 110
97 97 97
109 109 109
77 77 77
90 90 88
87 87 85
84 84 82
84 84 82
82 82 80
80 80 78
78 78 76
78 78 76
75 75 73
74 74 72
72 72 70
70 70 68
67 67 65
65 65 63
63 63 61
62 62 60
60 61 56
59 60 55
58 59 54
58 59 54
58 59 54
58 59 54
59 60 55
60 61 56
58 59 54
58 59 54
59 60 55
59 60 55
59 60 55
59 60 55
60 61 56
60 61 56
61 62 57
59 60 55
56 57 52
53 54 49
53 54 49
53 54 49
54 55 50
56 57 52
58 59 54
57 58 53
56 57 52
54 55 50
52 53 48
49 50 45
46 47 42
45 46 41
42 43 35
42 43 35
85 86 81
84 85 80
83 84 79
83 84 79
82 83 78
82 83 78
83 84 79
84 85 80
82 83 78
95 96 91
89 90 85
81 82 77
54 55 50
67 68 63
93 94 89
28 29 24
90 91 83
95 96 88
97 98 92
93 96 89
93 95 90
94 99 95
95 99 98
95 97 96
106 108 107
48 48 48
8 7 5
9 4 1
21 13 10
42 32 30
60 49 45
62 48 45
75 42 35
64 31 24
66 37 31
83 55 51
77 53 51
46 26 25
22 6 6
16 4 4
39 29 30
69 60 61
50 44 44
9 3 3
22 17 14
59 54 51
46 41 37
4 0 0
5 5 5
3 3 3
14 14 14
90 90 90
115 115 115
128 128 128
129 129 129
127 127 127
104 104 104
105 105 105
106 106 106
106 106 106
104 104 104
103 103 103
104 104 104
106 106 106
111 111 111
112 112 112
109 109 109
104 104 104
103 103 103
104 104 104
102 102 102
97 97 97
77 77 77
39 39 39
13 13 13
17 17 17
30 30 30
106 106 106
81 81 81
100 100 100
89 89 87
88 88 86
85 85 83
83 83 81
81 81 79
80 80 78
77 77 75
75 75 73
73 73 71
73 73 71
71 71 69
69 69 67
67 67 65
65 65 63
63 63 61
62 62 60
60 61 56
59 60 55
59 60 55
58 59 54
58 59 54
59 60 55
59 60 55
60 61 56
58 59 54
58 59 54
58 59 54
58 59 54
58 59 54
58 59 54
57 58 53
57 58 53
58 59 54
56 57 52
54 55 50
52 53 48
51 52 47
52 53 48
53 54 49
54 55 50
56 57 52
55 56 51
54 55 50
53 54 49
50 51 46
47 48 43
45 46 41
43 44 39
41 42 34
41 42 34
88 89 84
87 88 83
85 86 81
83 84 79
82 83 78
82 83 78
82 83 78
82 83 78
81 82 77
86 87 82
78 79 74
91 92 87
89 90 85
85 86 81
97 98 93
76 77 72
95 97 86
91 92 84
89 92 83
93 96 89
93 98 92
93 98 94
95 99 98
100 102 101
97 99 98
53 53 53
3 0 0
4 0 0
35 25 23
54 43 39
51 37 34
51 38 32
67 38 30
44 15 9
30 2 0
31 7 3
25 6 2
15 0 0
24 10 10
45 35 36
118 109 112
122 116 118
109 103 105
100 94 96
115 109 109
125 119 119
113 107 107
100 95 92
61 61 61
9 9 9
4 4 4
89 89 89
119 119 119
128 128 128
119 119 119
121 121 121
120 120 120
120 120 120
119 119 119
116 116 116
114 114 114
111 111 111
110 110 110
110 110 110
106 106 106
102 102 102
99 99 99
99 99 99
96 96 96
93 93 93
95 95 95
100 100 100
108 108 108
100 100 100
57 57 57
9 9 9
14 14 14
0 0 0
85 85 85
97 97 97
89 89 87
90 90 88
88 88 86
83 83 81
80 80 78
80 80 78
78 78 76
75 75 73
73 73 71
72 72 70
71 71 69
69 69 67
67 67 65
66 66 64
64 64 62
64 64 62
60 61 56
59 60 55
59 60 55
58 59 54
58 59 54
59 60 55
59 60 55
60 61 56
57 58 53
57 58 53
57 58 53
56 57 52
56 57 52
55 56 51
55 56 51
54 55 50
54 55 50
53 54 49
52 53 48
51 52 47
50 51 46
50 51 46
51 52 47
52 53 48
53 54 49
53 54 49
52 53 48
50 51 46
48 49 44
45 46 41
43 44 39
42 43 38
41 42 34
41 42 34
89 90 85
88 89 84
86 87 82
84 85 80
82 83 78
81 82 77
81 82 77
81 82 77
82 83 78
90 91 86
81 82 77
87 88 83
91 92 87
83 84 79
86 87 82
88 89 84
90 93 82
87 90 79
89 92 83
95 98 91
93 98 92
89 94 90
92 97 93
101 103 102
110 112 111
99 98 96
33 29 28
4 0 0
42 32 30
42 31 27
22 9 3
46 31 26
48 25 17
42 22 13
35 16 9
27 10 3
22 8 5
40 30 28
90 81 82
134 128 130
112 107 111
109 107 110
103 101 104
107 105 108
119 117 120
114 112 113
108 106 107
114 112 113
110 110 110
17 17 17
2 2 2
92 92 92
120 120 120
120 120 120
101 101 101
109 109 109
112 112 112
111 111 111
109 109 109
107 107 107
106 106 106
104 104 104
102 102 102
101 101 101
114 114 114
107 107 107
103 103 103
107 107 107
106 106 106
101 101 101
99 99 99
103 103 103
90 90 90
91 91 91
100 100 100
77 77 77
0 0 0
14 14 14
0 0 0
67 67 67
81 81 79
89 89 87
91 91 89
84 84 82
78 78 76
79 79 77
80 80 78
78 78 76
74 74 72
73 73 71
72 72 70
70 70 68
68 68 66
66 66 64
65 65 63
64 64 62
59 60 55
58 59 54
58 59 54
57 58 53
57 58 53
58 59 54
58 59 54
59 60 55
57 58 53
56 57 52
55 56 51
54 55 50
53 54 49
52 53 48
52 53 48
51 52 47
50 51 46
50 51 46
49 50 45
49 50 45
48 49 44
49 50 45
49 50 45
49 50 45
50 51 46
49 50 45
49 50 45
48 49 44
46 47 42
43 44 39
41 42 37
40 41 36
42 43 35
42 43 35
92 93 88
90 91 86
88 89 84
86 87 82
84 85 80
83 84 79
83 84 79
82 83 78
76 77 72
98 99 94
94 95 90
76 77 72
79 80 75
88 89 84
87 88 83
82 83 78
87 90 79
89 92 81
93 96 87
94 99 92
91 96 90
87 92 86
88 93 89
94 96 93
83 85 82
98 97 95
47 43 40
6 0 0
17 7 5
9 0 0
10 0 0
45 30 25
44 32 20
29 16 7
13 3 0
16 7 0
40 35 29
73 69 66
96 96 94
107 108 110
98 102 103
117 121 124
114 118 121
100 104 107
106 110 113
118 119 121
115 116 118
110 111 113
85 85 85
0 0 0
7 7 7
103 103 103
125 125 125
130 130 130
112 112 112
124 124 124
115 115 115
112 112 112
110 110 110
110 110 110
111 111 111
110 110 110
108 108 108
106 106 106
107 107 107
101 101 101
98 98 98
101 101 101
102 102 102
98 98 98
93 93 93
92 92 92
85 85 85
96 96 96
100 100 100
95 95 95
86 86 86
4 4 4
18 18 18
0 0 0
56 56 54
75 75 73
88 88 86
84 84 82
77 77 75
77 77 75
79 79 77
78 78 76
73 73 71
73 73 71
71 71 69
69 69 67
67 67 65
65 65 63
63 63 61
62 62 60
57 58 53
57 58 53
56 57 52
55 56 51
55 56 51
56 57 52
57 58 53
57 58 53
56 57 52
56 57 52
54 55 50
53 54 49
51 52 47
50 51 46
49 50 45
48 49 44
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
47 48 43
46 47 42
45 46 41
44 45 40
42 43 38
40 41 36
38 39 34
42 43 35
42 43 35
95 96 91
94 95 90
92 93 88
89 90 85
88 89 84
87 88 83
86 87 82
86 87 82
80 81 76
93 94 89
96 97 92
81 82 77
85 86 81
96 97 92
91 92 87
88 89 84
87 90 79
91 94 83
91 97 87
91 96 89
90 95 89
91 96 90
90 95 91
90 92 89
99 101 98
109 108 106
97 93 90
74 66 64
64 54 52
71 57 54
84 69 64
100 85 80
97 91 79
49 45 33
9 7 0
17 17 7
63 64 58
100 105 99
108 114 112
100 109 108
115 123 125
96 106 108
92 102 104
115 123 126
121 129 132
96 101 104
94 99 102
128 133 136
57 57 57
5 5 5
45 45 45
118 118 118
112 112 112
120 120 120
105 105 105
112 112 112
113 113 113
110 110 110
108 108 108
108 108 108
110 110 110
111 111 111
109 109 109
106 106 106
102 102 102
103 103 103
102 102 102
100 100 100
98 98 98
98 98 98
95 95 95
92 92 92
106 106 106
93 93 93
94 94 94
101 101 101
83 83 83
83 83 83
18 18 18
2 2 2
20 20 18
53 53 51
82 82 80
85 85 83
77 77 75
75 75 73
76 76 74
74 74 72
72 72 70
71 71 69
69 69 67
66 66 64
64 64 62
61 61 59
59 59 57
58 58 56
56 57 52
55 56 51
54 55 50
54 55 50
54 55 50
54 55 50
55 56 51
56 57 52
56 57 52
55 56 51
54 55 50
52 53 48
50 51 46
48 49 44
47 48 43
46 47 42
44 45 40
45 46 41
45 46 41
46 47 42
46 47 42
46 47 42
45 46 41
45 46 41
45 46 41
45 46 41
44 45 40
44 45 40
42 43 38
40 41 36
38 39 34
37 38 33
41 42 34
41 42 34
97 98 93
96 97 92
94 95 90
92 93 88
91 92 87
90 91 86
90 91 86
90 91 86
96 97 92
82 83 78
88 89 84
95 96 91
97 98 93
90 91 86
80 81 76
93 94 89
87 90 79
91 94 83
89 95 85
86 91 84
90 95 88
97 102 96
96 101 97
90 92 89
97 99 96
85 84 82
103 99 96
108 100 97
88 78 76
108 94 91
125 110 105
97 82 77
44 45 31
25 26 12
24 26 13
55 58 49
89 94 87
99 108 103
99 110 106
99 111 111
94 106 106
106 117 119
100 111 113
91 102 104
101 111 113
110 120 122
108 116 118
108 116 118
30 30 30
13 13 13
76 76 76
126 126 126
97 97 97
115 115 115
109 109 109
115 115 115
108 108 108
105 105 105
103 103 103
103 103 103
106 106 106
106 106 106
104 104 104
101 101 101
97 97 97
105 105 105
105 105 105
98 98 98
94 94 94
97 97 97
98 98 98
95 95 95
89 89 89
93 93 93
88 88 88
84 84 84
98 98 98
89 89 89
68 68 68
24 24 24
0 0 0
35 35 33
76 76 74
84 84 82
77 77 75
73 73 71
73 73 71
70 70 68
70 70 68
69 69 67
67 67 65
64 64 62
61 61 59
58 58 56
56 56 54
54 54 52
54 55 50
54 55 50
53 54 49
52 53 48
52 53 48
53 54 49
54 55 50
54 55 50
55 56 51
55 56 51
53 54 49
51 52 47
49 50 45
47 48 43
45 46 41
45 46 41
43 44 39
43 44 39
44 45 40
45 46 41
45 46 41
45 46 41
45 46 41
44 45 40
43 44 39
44 45 40
43 44 39
43 44 39
41 42 37
39 40 35
38 39 34
36 37 32
39 40 32
39 40 32
97 97 97
96 96 96
96 96 96
95 95 95
94 94 94
93 93 93
93 93 93
92 92 92
92 92 92
92 92 92
91 91 91
91 91 91
90 90 90
90 90 90
89 89 89
89 89 89
92 92 90
92 92 90
93 93 91
94 94 92
95 95 93
96 96 94
97 97 95
97 97 95
97 97 95
94 94 92
97 97 95
100 100 98
98 98 96
98 98 96
89 89 87
71 71 69
19 19 17
52 52 50
87 87 85
101 101 99
103 103 101
105 105 103
108 108 106
108 108 106
112 112 110
106 106 104
100 100 98
116 116 114
100 100 98
118 118 116
108 108 106
102 102 100
13 12 17
13 12 17
104 103 108
114 113 118
106 105 110
109 108 113
120 119 124
102 101 106
108 107 112
108 107 112
107 106 111
106 105 110
106 105 110
105 104 109
104 103 108
104 103 108
100 100 98
100 100 98
100 100 98
99 99 97
98 98 96
96 96 94
95 95 93
94 94 92
92 92 90
90 90 88
87 87 85
86 86 84
87 87 85
88 88 86
87 87 85
86 86 84
34 35 30
7 8 3
80 81 76
76 77 72
74 75 70
76 77 72
71 72 67
66 67 62
67 68 63
65 66 61
62 63 58
61 62 57
61 62 57
59 60 55
57 58 53
54 55 50
51 52 44
51 52 44
51 52 44
51 52 44
51 52 44
52 53 45
54 55 47
55 56 48
53 54 46
52 53 45
51 52 44
48 49 41
46 47 39
44 45 37
42 43 35
41 42 34
43 44 36
43 44 36
44 45 37
45 46 38
45 46 38
44 45 37
43 44 36
43 44 36
44 45 37
42 43 35
41 42 34
39 40 32
38 39 31
37 38 30
37 38 30
37 38 30
39 40 32
39 40 32
100 100 100
100 100 100
99 99 99
98 98 98
98 98 98
97 97 97
96 96 96
96 96 96
95 95 95
95 95 95
94 94 94
93 93 93
92 92 92
91 91 91
91 91 91
90 90 90
91 91 89
92 92 90
92 92 90
93 93 91
94 94 92
95 95 93
96 96 94
96 96 94
100 100 98
95 95 93
93 93 91
91 91 89
93 93 91
94 94 92
67 67 65
23 23 21
56 56 54
80 80 78
101 101 99
106 106 104
103 103 101
103 103 101
105 105 103
105 105 103
106 106 104
106 106 104
104 104 102
114 114 112
100 100 98
111 111 109
111 111 109
78 78 76
4 3 8
22 21 26
104 103 108
107 106 111
100 99 104
101 100 105
111 110 115
101 100 105
107 106 111
106 105 110
106 105 110
105 104 109
104 103 108
103 102 107
103 102 107
103 102 107
100 100 98
100 100 98
100 100 98
99 99 97
98 98 96
96 96 94
94 94 92
93 93 91
93 93 91
90 90 88
87 87 85
86 86 84
86 86 84
87 87 85
85 85 83
84 84 82
45 46 41
9 10 5
71 72 67
73 74 69
72 73 68
73 74 69
70 71 66
69 70 65
65 66 61
63 64 59
60 61 56
59 60 55
58 59 54
57 58 53
54 55 50
52 53 48
50 51 43
50 51 43
49 50 42
49 50 42
50 51 43
51 52 44
52 53 45
53 54 46
52 53 45
51 52 44
50 51 43
48 49 41
46 47 39
44 45 37
42 43 35
41 42 34
43 44 36
44 45 37
44 45 37
45 46 38
45 46 38
44 45 37
44 45 37
43 44 36
43 44 36
42 43 35
40 41 33
38 39 31
37 38 30
37 38 30
37 38 30
37 38 30
39 40 32
39 40 32
105 105 105
104 104 104
104 104 104
103 103 103
102 102 102
101 101 101
101 101 101
101 101 101
99 99 99
99 99 99
98 98 98
96 96 96
95 95 95
93 93 93
92 92 92
92 92 92
91 91 89
91 91 89
92 92 90
93 93 91
93 93 91
94 94 92
95 95 93
95 95 93
100 100 98
103 103 101
89 89 87
98 98 96
109 109 107
60 60 58
23 23 21
50 50 48
92 92 90
102 102 100
109 109 107
106 106 104
101 101 99
101 101 99
103 103 101
103 103 101
100 100 98
105 105 103
107 107 105
110 110 108
104 104 102
104 104 102
113 113 111
42 42 40
0 0 4
44 43 48
111 110 115
104 103 108
100 99 104
101 100 105
106 105 110
107 106 111
105 104 109
104 103 108
104 103 108
103 102 107
102 101 106
101 100 105
101 100 105
100 99 104
99 99 97
99 99 97
99 99 97
98 98 96
97 97 95
95 95 93
94 94 92
93 93 91
93 93 91
90 90 88
87 87 85
85 85 83
85 85 83
84 84 82
82 82 80
81 81 79
60 61 56
12 13 8
58 59 54
72 73 68
70 71 66
70 71 66
68 69 64
71 72 67
62 63 58
60 61 56
57 58 53
56 57 52
56 57 52
54 55 50
52 53 48
49 50 45
49 50 42
48 49 41
48 49 41
47 48 40
48 49 41
49 50 42
50 51 43
50 51 43
51 52 44
50 51 43
49 50 42
47 48 40
45 46 38
43 44 36
41 42 34
41 42 34
43 44 36
44 45 37
44 45 37
45 46 38
45 46 38
44 45 37
44 45 37
43 44 36
42 43 35
41 42 34
39 40 32
37 38 30
36 37 29
36 37 29
36 37 29
36 37 29
37 38 30
37 38 30
108 108 108
108 108 108
107 107 107
106 106 106
105 105 105
105 105 105
104 104 104
104 104 104
102 102 102
101 101 101
100 100 100
98 98 98
96 96 96
95 95 95
93 93 93
92 92 92
91 91 89
92 92 90
92 92 90
92 92 90
93 93 91
93 93 91
94 94 92
94 94 92
93 93 91
96 96 94
106 106 104
103 103 101
68 68 66
32 32 30
50 50 48
98 98 96
102 102 100
103 103 101
102 102 100
99 99 97
98 98 96
99 99 97
102 102 100
103 103 101
100 100 98
104 104 102
107 107 105
104 104 102
110 110 108
104 104 102
109 109 107
10 10 8
0 0 2
64 64 66
113 113 115
104 104 106
102 102 104
102 102 104
101 101 103
110 110 112
102 102 104
102 102 104
102 102 104
101 101 103
100 100 102
99 99 101
99 99 101
98 98 100
98 98 96
98 98 96
98 98 96
97 97 95
96 96 94
94 94 92
93 93 91
92 92 90
93 93 91
90 90 88
86 86 84
83 83 81
83 83 81
81 81 79
79 79 77
77 77 75
70 71 66
16 17 12
45 46 41
73 74 69
71 72 67
68 69 64
65 66 61
69 70 65
62 63 58
59 60 55
57 58 53
55 56 51
55 56 51
54 55 50
51 52 47
49 50 45
47 48 40
47 48 40
46 47 39
45 46 38
45 46 38
46 47 39
47 48 40
48 49 41
49 50 42
48 49 41
47 48 40
45 46 38
43 44 36
42 43 35
41 42 34
40 41 33
42 43 35
43 44 36
44 45 37
44 45 37
44 45 37
44 45 37
43 44 36
42 43 35
41 42 34
40 41 33
38 39 31
36 37 29
35 36 28
34 35 27
34 35 27
34 35 27
36 37 29
36 37 29
110 110 110
109 109 109
109 109 109
108 108 108
107 107 107
107 107 107
106 106 106
106 106 106
103 103 103
102 102 102
101 101 101
99 99 99
97 97 97
95 95 95
94 94 94
93 93 93
92 92 90
93 93 91
93 93 91
93 93 91
93 93 91
94 94 92
94 94 92
94 94 92
94 94 92
89 89 87
107 107 105
67 67 65
6 6 4
54 54 52
117 117 115
90 90 88
97 97 95
95 95 93
93 93 91
95 95 93
97 97 95
99 99 97
100 100 98
102 102 100
104 104 102
102 102 100
104 104 102
99 99 97
114 114 112
107 107 105
94 94 92
0 0 0
2 2 4
76 76 78
104 104 106
101 101 103
100 100 102
100 100 102
96 96 98
105 105 107
101 101 103
101 101 103
100 100 102
99 99 101
99 99 101
98 98 100
97 97 99
97 97 99
97 97 95
97 97 95
97 97 95
97 97 95
95 95 93
94 94 92
92 92 90
91 91 89
91 91 89
88 88 86
84 84 82
82 82 80
81 81 79
79 79 77
77 77 75
75 75 73
73 74 69
20 21 16
36 37 32
77 78 73
71 72 67
68 69 64
64 65 60
64 65 60
63 64 59
60 61 56
58 59 54
57 58 53
56 57 52
55 56 51
52 53 48
50 51 46
46 47 39
46 47 39
45 46 38
44 45 37
44 45 37
44 45 37
45 46 38
46 47 39
47 48 40
46 47 39
45 46 38
44 45 37
42 43 35
41 42 34
40 41 33
39 40 32
41 42 34
42 43 35
42 43 35
43 44 36
43 44 36
42 43 35
42 43 35
41 42 34
39 40 32
38 39 31
36 37 29
35 36 28
33 34 26
33 34 26
33 34 26
33 34 26
34 35 27
34 35 27
112 112 112
111 111 111
111 111 111
110 110 110
109 109 109
108 108 108
108 108 108
107 107 107
103 103 103
103 103 103
102 102 102
100 100 100
99 99 99
98 98 98
96 96 96
96 96 96
94 94 92
94 94 92
94 94 92
94 94 92
94 94 92
94 94 92
94 94 92
94 94 92
102 102 100
102 102 100
56 56 54
21 21 19
53 53 51
94 94 92
100 100 98
96 96 94
96 96 94
93 93 91
93 93 91
97 97 95
99 99 97
98 98 96
97 97 95
99 99 97
107 107 105
99 99 97
101 101 99
96 96 94
111 111 109
106 106 104
67 67 65
10 10 8
32 32 34
92 92 94
97 97 99
104 104 106
100 100 102
102 102 104
99 99 101
103 103 105
100 100 102
100 100 102
100 100 102
99 99 101
98 98 100
97 97 99
97 97 99
96 96 98
96 96 94
96 96 94
96 96 94
96 96 94
94 94 92
93 93 91
91 91 89
90 90 88
89 89 87
86 86 84
82 82 80
80 80 78
79 79 77
78 78 76
75 75 73
73 73 71
72 73 68
26 27 22
31 32 27
78 79 74
68 69 64
68 69 64
66 67 62
60 61 56
64 65 60
61 62 57
59 60 55
57 58 53
57 58 53
56 57 52
53 54 49
51 52 47
46 47 39
46 47 39
45 46 38
44 45 37
43 44 36
43 44 36
44 45 37
44 45 37
45 46 38
44 45 37
43 44 36
42 43 35
41 42 34
40 41 33
39 40 32
38 39 31
39 40 32
39 40 32
40 41 33
41 42 34
41 42 34
40 41 33
39 40 32
39 40 32
38 39 31
37 38 30
35 36 28
33 34 26
32 33 25
32 33 25
31 32 24
32 33 25
32 33 25
32 33 25
114 114 114
114 114 114
113 113 113
112 112 112
111 111 111
111 111 111
110 110 110
110 110 110
105 105 105
105 105 105
104 104 104
103 103 103
102 102 102
101 101 101
100 100 100
100 100 100
96 96 94
96 96 94
96 96 94
96 96 94
96 96 94
96 96 94
95 95 93
95 95 93
90 90 88
77 77 75
24 24 22
42 42 40
119 119 117
104 104 102
68 68 66
111 111 109
99 99 97
95 95 93
95 95 93
100 100 98
100 100 98
95 95 93
95 95 93
99 99 97
104 104 102
95 95 93
102 102 100
95 95 93
102 102 100
101 101 99
37 37 35
35 35 33
74 74 76
108 108 110
90 90 92
106 106 108
98 98 100
103 103 105
105 105 107
101 101 103
101 101 103
100 100 102
100 100 102
99 99 101
98 98 100
97 97 99
97 97 99
96 96 98
95 95 93
96 96 94
95 95 93
95 95 93
94 94 92
92 92 90
90 90 88
89 89 87
87 87 85
84 84 82
80 80 78
78 78 76
78 78 76
77 77 75
75 75 73
73 73 71
71 72 67
32 33 28
28 29 24
76 77 72
62 63 58
69 70 65
69 70 65
60 61 56
63 64 59
61 62 57
58 59 54
57 58 53
57 58 53
56 57 52
53 54 49
50 51 46
47 48 40
46 47 39
45 46 38
44 45 37
43 44 36
43 44 36
44 45 37
44 45 37
43 44 36
43 44 36
42 43 35
41 42 34
40 41 33
39 40 32
38 39 31
38 39 31
37 38 30
37 38 30
38 39 31
39 40 32
39 40 32
38 39 31
37 38 30
37 38 30
37 38 30
36 37 29
34 35 27
32 33 25
31 32 24
30 31 23
30 31 23
31 32 24
31 32 24
31 32 24
116 116 116
116 116 116
115 115 115
114 114 114
113 113 113
113 113 113
112 112 112
112 112 112
106 106 106
106 106 106
106 106 106
105 105 105
105 105 105
104 104 104
104 104 104
103 103 103
97 97 95
97 97 95
97 97 95
97 97 95
97 97 95
96 96 94
96 96 94
96 96 94
61 61 59
11 11 9
46 46 44
106 106 104
97 97 95
93 93 91
106 106 104
89 89 87
100 100 98
95 95 93
96 96 94
101 101 99
99 99 97
94 94 92
94 94 92
100 100 98
100 100 98
92 92 90
103 103 101
96 96 94
93 93 91
94 94 92
16 16 14
55 55 53
98 98 98
113 113 113
81 81 81
101 101 101
89 89 89
98 98 98
103 103 103
95 95 95
101 101 101
100 100 100
100 100 100
99 99 99
98 98 98
97 97 97
97 97 97
97 97 97
95 95 93
95 95 93
95 95 93
95 95 93
93 93 91
92 92 90
90 90 88
89 89 87
86 86 84
83 83 81
79 79 77
77 77 75
77 77 75
76 76 74
74 74 72
73 73 71
70 71 66
37 38 33
26 27 22
74 75 70
56 57 52
68 69 64
73 74 69
61 62 57
63 64 59
60 61 56
57 58 53
56 57 52
56 57 52
55 56 51
52 53 48
50 51 46
47 48 40
46 47 39
