87 130
87 0 0
96 6 8
91 0 2
102 7 11
109 13 17
92 0 0
21 3 3
18 0 0
11 0 0
7 0 0
5 0 0
3 2 0
2 3 0
0 3 0
0 3 0
0 3 0
0 2 1
0 2 1
1 1 1
4 0 1
4 0 1
5 0 3
1 1 1
1 1 1
9 10 2
10 9 4
9 8 3
8 9 4
6 8 5
4 8 7
1 10 7
0 11 7
1 11 3
10 13 6
16 7 0
26 0 0
47 2 0
75 10 4
89 10 6
93 5 3
91 0 0
97 3 1
103 5 4
101 1 1
99 0 0
99 1 0
94 3 0
88 3 0
84 7 0
79 9 0
78 10 1
78 7 1
83 5 1
86 2 2
90 0 2
93 0 4
85 1 1
82 1 0
82 1 0
80 0 0
76 1 0
74 0 0
74 0 0
71 0 0
74 0 0
75 0 0
77 0 0
79 0 0
83 0 0
85 0 0
89 0 2
91 1 3
120 0 0
147 8 13
165 25 28
161 23 21
145 12 5
128 6 0
140 34 10
166 80 45
152 83 41
93 37 0
81 34 0
94 45 0
119 64 10
111 48 0
105 31 0
147 69 23
178 115 44
160 97 26
144 80 8
170 106 32
138 72 0
137 70 0
153 84 7
148 74 1
142 63 0
180 94 33
179 87 36
140 41 0
168 61 29
188 76 52
145 30 11
117 0 0
126 8 4
123 8 5
119 5 4
116 6 5
113 7 7
111 7 8
106 6 8
104 5 8
96 0 2
94 0 0
93 0 0
95 0 0
97 0 0
102 0 0
106 4 2
109 5 4
99 7 10
93 1 4
88 0 0
88 0 0
86 0 0
85 0 0
86 0 1
91 5 6
103 14 16
81 0 0
86 0 0
95 0 4
84 0 0
100 1 6
117 16 22
101 0 6
15 0 0
11 0 0
8 0 0
6 0 0
5 0 0
3 2 0
2 3 0
0 2 0
0 3 0
0 3 0
0 2 1
0 2 1
1 1 1
2 0 1
4 0 1
4 0 3
1 1 1
1 1 1
9 10 2
10 10 2
9 8 3
9 8 4
7 7 5
6 8 7
3 9 7
1 10 7
3 12 7
11 14 7
20 13 5
21 1 0
32 0 0
67 10 3
90 19 15
86 7 3
93 2 1
102 8 8
105 10 8
101 3 2
95 0 0
93 0 0
93 4 0
89 9 0
82 8 0
79 9 0
77 9 0
78 8 0
83 5 1
86 2 2
90 0 4
93 0 4
82 1 0
81 1 0
80 0 0
79 1 0
76 1 0
75 0 0
74 0 0
73 0 0
75 0 0
75 0 0
77 0 0
80 0 0
83 0 0
86 0 1
90 1 3
91 2 4
118 0 0
130 0 4
139 4 8
148 12 12
158 23 19
144 16 5
121 4 0
111 7 0
125 36 2
110 35 0
106 42 0
105 47 0
97 39 0
129 68 21
107 45 0
123 59 13
158 88 19
115 45 0
118 48 0
160 88 16
136 64 0
152 78 7
158 81 11
147 66 0
176 92 30
193 102 49
148 51 8
140 37 2
123 13 0
150 35 16
99 0 0
126 5 0
110 0 0
106 0 0
101 0 0
100 0 0
103 0 0
102 2 2
98 0 1
93 0 0
95 1 2
93 0 0
92 0 0
91 0 0
94 0 0
97 2 0
102 4 1
104 6 3
104 10 11
97 3 4
89 0 0
89 0 0
87 0 0
86 0 0
89 1 0
95 7 6
103 13 13
78 0 0
85 0 0
91 0 0
80 0 0
98 0 1
122 19 23
108 5 9
12 1 0
9 0 0
7 0 0
6 0 0
3 0 0
2 1 0
1 2 0
0 2 0
0 2 0
0 2 0
0 2 1
1 1 1
1 1 1
2 0 1
4 0 1
4 0 3
1 1 1
1 1 1
5 6 0
7 7 0
7 6 1
7 6 2
8 7 5
6 8 7
4 8 7
4 10 8
0 7 2
4 9 3
13 9 0
21 4 0
32 0 0
50 1 0
70 9 4
86 17 12
92 2 1
92 1 0
95 1 0
100 2 0
99 1 0
95 0 0
92 2 0
90 8 0
84 8 0
78 6 0
73 3 0
76 3 0
82 4 0
88 4 4
91 0 5
93 0 6
80 0 0
79 1 0
79 1 0
79 1 0
76 1 0
76 1 0
74 0 0
75 0 0
74 0 0
75 0 0
74 0 0
75 0 0
77 0 0
83 0 0
87 1 2
90 4 5
110 0 0
112 0 0
120 0 0
129 1 0
138 4 1
139 4 0
132 2 0
122 0 0
132 22 0
141 44 12
105 23 0
142 71 29
102 39 0
107 50 5
106 54 7
101 50 3
135 55 0
130 50 0
122 43 0
162 83 17
172 93 27
143 62 0
147 63 1
142 56 0
140 50 0
158 63 17
136 36 0
125 20 0
127 16 0
127 11 0
132 13 5
125 3 0
107 3 0
104 0 0
100 0 0
96 0 0
93 0 0
94 0 0
94 0 0
94 2 3
89 0 0
90 0 0
87 0 0
83 0 0
87 0 0
97 6 3
101 10 5
97 6 1
98 2 4
96 0 2
92 0 0
90 0 0
89 0 0
92 0 1
95 5 5
98 8 8
89 0 0
87 0 0
91 0 0
94 0 0
93 0 0
90 0 0
100 0 1
113 10 14
20 12 9
13 5 2
4 0 0
4 0 0
4 0 0
3 2 0
0 1 0
0 1 0
0 2 0
0 2 0
0 2 1
1 1 1
1 1 1
2 0 1
2 0 1
4 0 3
3 3 3
3 3 3
5 7 0
7 7 0
7 6 1
9 5 2
8 7 5
7 7 7
6 7 9
4 10 8
8 14 12
8 13 7
9 9 1
13 0 0
21 0 0
35 0 0
56 3 0
70 11 5
98 10 8
96 6 5
96 2 0
98 0 0
98 0 0
97 0 0
94 0 0
93 3 0
84 2 0
79 1 0
77 0 0
79 2 0
84 3 0
88 2 3
90 0 3
89 0 2
79 1 0
79 1 0
77 2 0
77 2 0
76 1 0
76 1 0
75 0 0
75 0 0
74 0 0
73 0 0
74 0 0
75 0 0
76 0 0
80 0 0
84 3 2
86 5 4
88 0 0
94 0 0
103 0 0
119 1 0
133 5 2
141 6 3
143 4 0
140 3 0
118 0 0
146 31 10
143 43 17
160 77 45
93 25 0
93 38 0
103 59 14
131 90 44
130 40 0
143 57 0
141 55 0
159 73 16
155 69 12
131 44 0
129 39 0
111 19 0
147 52 8
168 70 33
152 48 19
138 29 8
130 17 3
120 3 0
125 6 2
121 0 0
112 9 0
109 8 0
106 4 0
101 2 0
97 0 0
92 0 0
90 0 0
88 0 0
87 0 0
89 0 0
85 0 0
81 0 0
84 0 0
90 2 0
91 4 0
86 0 0
95 0 0
96 0 0
97 0 1
95 0 1
92 0 0
90 0 0
92 0 1
94 2 3
84 0 0
81 0 0
84 0 0
91 0 0
95 0 0
95 0 0
99 0 2
109 6 10
16 11 7
10 5 1
3 0 0
3 0 0
2 1 0
3 2 0
0 1 0
0 0 0
0 2 0
1 1 0
1 1 1
1 1 1
1 1 1
2 0 1
2 0 1
2 0 3
3 3 3
3 3 3
5 7 0
7 7 0
7 6 1
9 5 2
10 6 5
8 6 7
6 7 9
5 9 10
7 13 11
6 12 8
7 8 2
11 2 0
21 1 0
40 7 0
64 20 11
80 30 21
92 7 4
91 3 0
91 0 0
93 0 0
96 0 0
99 0 0
96 0 0
93 0 0
94 2 0
91 3 0
88 4 0
89 6 0
92 7 4
94 5 7
93 1 6
92 0 3
77 2 0
77 2 0
77 2 0
77 2 0
76 1 0
75 1 0
74 0 0
74 0 0
73 0 0
73 0 0
72 0 0
72 0 0
73 0 0
78 0 0
80 2 0
82 4 2
74 0 0
79 0 0
90 0 0
107 2 0
124 6 4
138 8 6
148 8 7
151 9 5
127 0 0
155 27 14
174 61 43
166 72 47
86 9 0
82 22 0
89 41 1
133 94 51
131 36 0
156 61 17
149 54 10
136 41 0
123 30 0
120 27 0
128 32 0
110 14 0
133 35 0
160 59 31
152 46 24
141 31 16
131 17 7
118 0 0
125 5 4
127 4 6
112 11 1
111 10 2
108 9 3
106 7 2
102 4 1
96 1 0
92 0 0
89 0 0
90 0 0
91 0 0
89 0 0
87 0 0
86 0 0
89 1 0
86 0 0
81 0 0
92 0 0
99 0 0
103 3 5
102 4 5
94 0 0
89 0 0
88 0 0
90 0 0
90 0 0
84 0 0
84 0 0
93 0 0
102 6 7
103 7 8
103 5 6
103 5 6
10 9 4
5 4 0
1 0 0
1 0 0
2 1 0
2 3 0
1 2 0
0 0 0
1 1 0
1 1 0
1 1 1
1 1 1
1 1 1
1 1 1
2 0 1
2 0 3
3 3 3
3 3 3
5 7 0
7 7 0
9 6 1
10 5 2
11 5 5
10 6 7
7 7 9
5 9 10
4 10 8
4 10 6
6 9 2
12 8 0
25 11 2
46 19 10
68 31 22
83 40 31
83 0 0
88 0 0
95 0 0
101 0 0
108 0 0
112 0 0
110 0 0
105 0 0
109 3 0
102 4 0
98 6 0
96 6 0
95 6 2
95 3 4
96 1 5
95 0 6
77 2 0
77 2 0
77 2 0
77 2 0
75 1 0
75 1 0
74 0 0
74 0 0
73 0 0
72 0 0
70 0 0
70 0 0
70 0 0
72 1 0
73 2 0
74 3 0
72 5 0
74 3 0
82 3 0
95 4 0
111 6 3
127 9 7
141 11 9
148 13 10
145 10 6
149 18 10
165 47 35
150 47 30
90 4 0
93 24 0
78 21 0
111 61 28
122 19 0
144 41 10
143 43 11
128 28 0
121 22 0
132 33 1
140 41 10
128 29 0
119 17 0
145 40 19
137 30 14
131 20 9
125 10 5
113 0 0
122 2 3
124 4 6
108 5 0
108 5 0
109 6 1
109 5 2
107 5 3
105 2 3
102 2 4
100 1 4
99 0 3
98 2 4
97 3 4
98 4 4
97 6 3
96 5 2
91 0 0
85 0 0
97 0 0
104 0 3
111 6 10
107 7 9
98 0 1
90 0 0
91 0 0
93 2 1
93 3 2
87 0 0
85 0 0
93 3 2
104 13 12
106 15 14
101 7 7
93 0 0
5 6 0
2 3 0
0 1 0
0 1 0
1 2 0
2 3 0
1 2 0
0 0 0
1 1 0
1 1 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 3
2 2 2
2 2 2
5 7 0
7 7 0
9 6 0
10 5 2
11 5 5
11 5 7
8 6 9
7 8 10
6 12 12
6 12 8
6 11 5
10 10 0
19 9 0
30 10 0
43 13 3
51 17 7
79 0 0
93 8 1
111 16 10
124 17 11
134 17 10
142 17 11
142 15 8
134 10 0
118 0 0
112 1 0
104 0 0
97 0 0
92 0 0
91 0 0
92 0 0
93 0 2
77 2 0
77 2 0
77 2 0
77 2 0
75 1 0
75 1 0
74 0 0
74 0 0
71 0 0
70 1 0
69 0 0
68 1 0
68 1 0
67 2 0
67 2 0
68 3 0
68 5 0
72 5 0
77 4 0
85 4 0
97 6 1
112 10 6
127 15 11
139 17 14
140 15 11
125 0 0
138 19 11
132 21 10
102 5 0
113 27 10
92 17 0
106 38 15
103 0 0
117 10 0
138 31 13
143 38 17
147 42 21
148 46 24
136 33 14
126 23 4
119 16 0
137 31 17
122 14 4
120 9 2
118 5 1
106 0 0
113 0 0
112 0 0
110 1 0
109 0 0
109 0 0
109 0 0
110 0 1
110 1 4
112 3 8
111 4 10
105 0 4
104 0 4
105 2 6
107 7 9
108 10 9
105 7 6
98 3 0
94 0 0
107 0 3
113 4 9
115 9 13
110 7 10
100 0 2
93 0 0
96 2 2
98 8 7
87 0 0
82 0 0
82 0 0
88 0 0
98 10 8
102 14 12
94 4 3
84 0 0
1 4 0
0 3 0
0 2 0
0 2 0
1 2 0
1 2 0
1 2 0
0 0 0
2 1 0
2 1 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 3
2 2 2
2 2 2
5 7 0
7 7 0
9 6 0
10 5 2
13 4 5
11 5 7
8 6 9
7 8 10
4 10 10
3 12 9
5 12 5
10 11 3
16 9 0
24 7 0
29 5 0
33 3 0
72 0 0
97 13 3
124 27 20
139 28 21
148 25 18
158 25 18
160 23 15
155 18 10
133 2 0
126 4 0
117 5 0
107 3 0
98 0 0
93 0 0
92 0 0
94 0 3
76 2 0
76 2 0
76 2 0
76 2 0
75 1 0
75 1 0
74 0 0
72 1 0
70 1 0
69 2 0
67 2 0
66 3 0
63 3 0
63 3 0
62 3 0
62 3 0
66 0 0
67 0 0
70 1 0
74 3 0
83 6 0
93 10 2
109 16 9
121 20 12
122 13 8
115 0 0
127 9 5
126 13 7
109 0 0
111 10 2
105 11 1
111 19 8
110 0 0
109 0 0
128 17 8
133 25 15
140 32 22
142 35 25
121 17 6
119 15 4
113 9 0
126 19 11
110 1 0
114 2 0
121 7 6
112 0 0
115 0 0
114 0 0
117 0 0
116 0 0
115 0 0
114 0 0
114 0 0
113 0 2
115 0 6
115 0 8
110 0 3
108 0 2
109 0 5
114 5 10
114 8 10
109 5 6
104 0 0
102 0 0
115 2 6
116 6 9
116 7 10
109 5 6
102 0 0
97 0 0
99 5 3
101 12 8
81 0 0
81 0 0
83 0 0
86 3 0
92 9 3
96 13 7
91 6 1
82 0 0
0 3 0
0 3 0
0 2 0
0 2 0
0 1 0
0 1 0
0 1 0
1 0 0
2 1 0
2 1 0
2 0 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 3
1 1 1
1 1 1
5 7 0
7 7 0
9 6 0
10 5 2
13 4 5
11 5 7
10 5 9
7 8 10
1 7 7
0 9 6
4 11 4
10 13 4
17 13 2
26 12 1
30 10 0
34 7 0
63 0 0
94 10 0
124 27 18
136 23 15
143 14 8
153 14 9
159 15 7
156 12 4
143 5 0
140 9 0
134 13 4
124 13 6
111 8 3
101 3 0
95 0 0
94 0 1
77 2 0
77 2 0
77 2 0
76 2 0
75 1 0
75 1 0
72 1 0
72 1 0
70 1 0
69 2 0
66 3 0
64 4 0
62 3 0
60 3 0
57 3 0
57 3 0
68 0 0
67 0 0
67 0 0
65 0 0
66 2 0
73 5 0
84 10 0
96 12 2
108 14 6
113 8 2
117 5 1
124 9 6
114 0 0
101 0 0
115 1 0
110 0 0
119 3 4
110 0 0
121 7 7
109 0 0
110 1 0
123 15 12
110 2 0
114 9 5
106 0 0
118 10 7
107 0 0
115 5 4
125 13 12
115 1 1
118 2 5
117 1 4
120 0 0
121 0 0
121 0 0
122 0 1
121 0 2
121 0 4
120 0 5
118 0 5
117 0 6
113 0 2
114 0 4
119 4 11
120 7 11
113 0 4
106 0 0
107 0 0
113 0 4
114 1 5
112 2 5
106 0 2
101 0 0
98 0 0
97 3 1
96 7 3
83 0 0
89 6 0
92 9 3
87 7 0
85 5 0
85 5 0
82 2 0
75 0 0
0 3 0
0 4 0
0 4 0
0 3 0
0 1 0
0 1 0
0 1 0
1 0 0
2 1 0
2 1 0
2 0 1
2 0 1
1 1 1
1 1 1
1 1 1
0 1 3
1 1 1
1 1 1
5 7 0
7 7 0
9 6 0
10 5 2
13 4 5
13 4 7
10 5 9
7 8 10
5 11 11
2 11 8
1 11 3
8 11 2
14 10 0
21 9 0
26 6 0
28 4 0
61 0 0
94 10 0
125 27 18
133 18 11
137 5 0
147 4 0
155 6 0
157 6 0
144 0 0
142 8 0
139 15 7
130 17 9
116 11 7
102 2 0
92 0 0
87 0 0
77 2 0
77 2 0
77 2 0
76 2 0
75 1 0
75 1 0
72 1 0
71 2 0
69 2 0
68 3 0
67 4 0
63 4 0
61 4 0
58 4 0
56 4 0
55 3 0
73 0 0
71 0 0
67 0 0
61 0 0
56 0 0
57 0 0
65 2 0
76 2 0
93 9 0
103 6 0
101 0 0
118 2 2
118 0 0
103 0 0
125 0 4
109 0 0
104 0 0
106 0 0
124 9 14
104 0 0
102 0 0
121 11 12
102 0 0
101 0 0
110 2 0
124 16 14
113 5 3
121 11 10
125 13 12
109 0 0
108 0 0
106 0 0
119 0 0
122 0 0
126 0 1
129 0 5
129 0 7
127 0 7
124 0 6
120 0 5
124 0 10
119 0 5
120 0 7
124 4 13
123 6 12
115 0 4
109 0 0
111 0 0
110 0 0
109 0 0
107 0 0
104 0 0
101 0 0
97 0 0
94 0 0
91 2 0
85 0 0
94 11 5
95 15 8
84 5 0
74 0 0
70 0 0
66 0 0
62 0 0
0 3 0
0 4 0
0 4 0
0 3 0
0 1 0
0 1 0
0 1 0
1 0 0
2 1 0
2 1 0
2 0 1
2 0 1
1 1 1
1 1 1
1 1 1
0 1 3
1 1 1
1 1 1
8 9 4
7 8 3
7 8 3
8 9 4
10 11 6
9 10 5
6 7 2
3 4 0
6 7 2
6 7 2
7 8 3
8 9 4
9 10 5
11 12 7
12 13 8
12 13 8
34 7 0
48 2 0
81 6 0
121 17 18
140 17 20
140 7 12
140 7 8
148 16 14
141 3 1
155 9 9
163 9 9
153 0 0
135 0 0
121 3 0
112 20 0
108 33 4
125 14 0
122 12 0
111 5 0
98 0 0
90 0 0
87 0 0
85 3 0
77 3 0
69 1 0
63 3 0
61 4 0
56 5 1
53 5 1
50 5 2
47 3 2
47 3 2
61 0 15
58 0 14
54 1 11
51 2 6
48 2 4
50 2 0
55 1 0
60 0 0
68 0 0
80 0 1
89 3 4
91 2 4
90 1 5
86 0 3
81 0 1
77 0 0
107 0 12
106 0 9
101 0 5
98 0 0
93 0 0
91 0 0
89 2 0
89 4 0
82 0 0
93 13 0
104 23 2
104 23 6
95 11 0
87 2 0
88 0 0
92 4 2
120 0 1
122 0 6
123 2 9
121 6 11
117 8 11
110 6 7
103 3 3
97 1 2
105 9 10
103 7 8
102 4 5
104 1 5
107 0 6
114 3 10
121 7 15
125 9 18
123 0 9
121 0 10
120 0 9
115 0 7
114 0 6
113 0 2
113 0 0
115 0 0
119 0 4
119 0 9
105 0 9
86 4 8
62 6 5
26 0 0
4 0 0
2 13 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
9 10 5
8 9 4
8 9 4
9 10 5
11 12 7
10 11 6
7 8 3
4 5 0
6 7 2
6 7 2
7 8 3
8 9 4
9 10 5
9 10 5
10 11 6
10 11 6
24 6 0
37 0 0
67 3 0
108 14 14
131 18 20
133 13 15
135 13 12
141 19 16
151 22 17
164 22 20
169 17 16
161 5 6
146 1 0
135 9 0
124 21 2
115 29 4
139 17 4
142 22 8
139 23 10
131 19 7
121 15 2
113 12 2
100 7 0
87 3 0
77 0 0
71 0 0
67 2 0
64 3 0
61 3 1
57 3 1
54 3 2
53 1 3
62 2 14
59 1 13
55 2 10
53 2 7
52 4 4
53 3 2
58 3 0
64 0 0
68 0 0
78 0 0
85 0 3
87 1 4
86 1 4
84 4 5
82 6 8
81 7 8
88 1 10
89 2 10
91 0 5
89 0 0
90 0 0
91 0 0
95 0 0
100 0 0
109 9 0
109 12 0
110 14 0
103 11 0
95 5 0
89 2 0
87 2 0
87 4 0
107 0 0
108 0 0
109 0 0
109 3 3
107 4 5
103 5 4
99 4 2
96 2 0
95 0 0
97 0 0
101 0 1
106 0 2
112 0 5
118 1 9
125 4 13
130 6 16
124 0 12
121 0 12
118 1 10
115 1 9
111 0 6
108 0 1
109 0 0
110 0 0
112 0 1
114 0 7
102 1 9
85 4 10
62 8 8
25 0 0
4 0 0
1 9 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
11 12 7
10 11 6
10 11 6
11 12 7
12 13 8
12 13 8
9 10 5
7 8 3
7 8 3
7 8 3
7 8 3
7 8 3
8 9 4
8 9 4
8 9 4
8 9 4
15 10 0
25 2 0
51 1 0
87 12 9
111 17 17
114 14 14
115 13 9
119 16 9
135 22 16
150 18 16
158 9 11
158 0 3
152 0 0
144 5 0
133 13 0
122 15 0
146 7 0
151 14 6
150 17 10
144 15 9
136 13 6
125 10 5
112 3 0
99 0 0
89 0 0
84 0 0
79 0 0
74 0 0
71 0 2
68 0 2
66 0 2
64 0 3
63 1 12
61 1 9
58 1 7
55 3 5
55 4 3
58 4 2
62 3 0
67 2 0
72 0 0
78 0 0
81 0 1
80 0 1
76 0 2
72 2 2
70 6 4
69 9 8
57 7 8
63 9 9
73 9 9
78 3 0
83 0 0
93 0 0
105 0 0
116 0 0
139 16 9
132 11 3
121 4 0
107 0 0
99 0 0
93 0 0
88 3 0
86 6 0
103 1 0
102 2 0
102 4 1
101 6 2
100 7 2
97 6 1
96 5 0
98 5 0
90 0 0
97 0 0
104 0 0
112 0 2
118 0 4
124 0 6
128 0 7
130 0 7
114 0 7
111 0 7
108 2 6
106 3 4
104 1 2
102 0 0
102 0 0
104 0 0
104 0 0
107 0 6
96 1 7
78 3 7
58 8 7
25 0 0
4 0 0
0 7 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
14 15 10
12 13 8
11 12 7
12 13 8
13 14 9
13 14 9
11 12 7
9 10 5
8 9 4
8 9 4
8 9 4
7 8 3
7 8 3
6 7 2
6 7 2
6 7 2
10 19 0
16 9 0
34 4 0
63 8 3
82 12 10
85 10 5
81 7 0
84 4 0
96 3 0
120 5 0
143 3 4
153 0 1
156 0 0
152 0 0
142 3 0
133 5 0
150 1 0
152 2 1
147 2 0
139 0 0
133 0 0
130 2 1
126 4 3
117 3 3
98 0 0
92 0 0
86 0 0
81 0 0
76 0 0
73 0 1
72 0 1
72 0 2
62 0 5
61 0 5
60 1 3
60 2 1
60 2 0
62 3 0
67 2 0
72 1 0
77 1 1
79 0 0
79 1 1
76 2 3
65 0 0
51 0 0
44 0 0
42 0 0
25 11 2
37 14 6
52 15 7
63 8 3
75 0 0
91 0 0
111 0 0
130 0 0
154 16 16
147 9 9
134 0 1
118 0 0
107 0 0
100 0 0
97 4 0
96 8 4
104 11 4
103 10 3
99 9 1
97 7 0
94 5 0
92 3 0
92 3 0
94 1 0
94 0 0
101 0 0
110 0 1
119 0 4
124 0 5
126 0 3
127 0 0
127 0 0
100 0 0
98 0 0
98 0 0
96 3 0
96 3 0
97 4 0
100 2 0
101 1 1
98 0 0
100 4 8
86 1 6
65 0 1
48 4 3
21 0 0
3 0 0
0 8 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
16 17 12
14 15 10
12 13 8
12 13 8
13 14 9
14 15 10
12 13 8
11 12 7
10 11 6
9 10 5
9 10 5
8 9 4
7 8 3
7 8 3
6 7 2
6 7 2
2 24 3
6 13 0
19 5 0
39 4 0
53 8 3
56 7 0
50 4 0
51 0 0
64 0 0
102 5 0
140 12 13
160 7 12
165 0 7
163 0 4
158 2 3
152 4 2
159 7 6
156 6 5
150 2 2
139 0 0
134 0 0
135 2 3
133 9 9
127 11 11
101 0 0
94 0 0
88 0 0
82 0 0
76 0 0
73 0 0
71 0 0
69 0 0
64 0 0
64 0 0
63 0 0
63 0 0
65 0 0
70 0 0
74 0 0
78 0 0
83 2 1
81 0 1
79 3 5
76 8 7
60 5 2
38 0 0
24 0 0
20 0 0
3 9 0
17 15 3
34 17 9
50 11 4
63 2 0
84 0 0
108 2 2
130 7 10
144 9 13
146 7 12
140 4 8
131 0 3
118 0 0
111 0 0
110 1 4
113 9 10
104 5 0
102 3 0
99 2 0
94 0 0
91 0 0
90 0 0
90 0 0
91 0 0
97 0 0
104 0 0
112 4 2
120 6 6
124 4 6
126 0 4
125 0 0
124 0 0
98 1 0
96 1 0
93 3 0
93 4 0
92 5 0
93 6 0
95 6 0
97 6 3
94 4 4
93 9 9
72 0 3
48 0 0
34 0 0
17 0 0
1 1 0
1 11 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
16 17 12
14 15 10
12 13 8
11 12 7
13 14 9
13 14 9
13 14 9
12 13 8
11 12 7
10 11 6
10 11 6
9 10 5
9 10 5
8 9 4
8 9 4
7 8 3
0 21 3
0 13 0
8 5 0
22 3 0
30 5 0
32 8 0
27 8 0
30 4 0
42 0 0
85 11 2
133 21 20
159 16 22
166 4 15
167 0 8
164 1 6
158 2 5
148 5 1
148 6 4
142 3 0
132 0 0
125 0 0
123 0 0
119 1 0
110 1 0
102 0 0
94 0 0
87 0 0
77 0 0
71 0 0
67 0 0
65 0 0
64 1 0
68 0 0
68 0 0
69 0 0
69 0 0
73 0 0
78 0 0
82 1 0
86 0 1
88 0 1
83 0 1
81 5 7
77 13 13
60 10 9
33 0 0
14 0 0
11 0 0
0 5 0
8 9 1
21 12 5
35 10 3
49 6 0
66 5 0
89 10 6
108 13 11
116 8 8
127 8 10
132 7 11
129 3 7
125 0 3
120 0 0
123 0 5
126 1 9
110 0 0
109 0 0
107 0 0
104 0 0
102 0 0
102 0 0
100 1 0
100 1 0
97 0 0
102 0 0
107 4 0
112 7 3
117 8 5
119 7 5
120 4 4
118 2 2
107 10 1
104 10 0
101 9 0
96 8 0
93 6 0
91 7 0
91 6 0
90 7 3
89 10 6
84 13 11
60 0 0
33 0 0
21 0 0
10 1 0
0 5 0
0 13 3
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
16 17 12
14 15 10
11 12 7
10 11 6
12 13 8
13 14 9
13 14 9
12 13 8
11 12 7
11 12 7
11 12 7
10 11 6
10 11 6
10 11 6
10 11 6
10 11 6
0 17 3
0 14 4
6 9 2
13 4 0
15 4 0
14 10 0
12 15 0
15 14 0
24 5 0
65 13 2
109 18 17
140 14 18
156 5 14
161 1 11
157 0 7
153 0 2
130 3 0
130 3 0
124 0 0
114 0 0
108 0 0
107 0 0
102 0 0
95 0 0
100 10 2
93 8 1
84 7 0
75 5 0
68 4 0
62 4 0
59 5 0
59 5 0
77 0 0
77 0 0
77 0 0
80 0 0
83 0 0
89 1 0
93 1 2
96 1 5
94 0 3
85 0 2
81 2 7
74 12 13
55 11 10
25 0 0
8 0 0
6 3 0
2 1 0
8 3 0
15 5 3
22 7 2
32 7 0
44 10 1
60 13 5
73 14 6
89 16 9
98 13 8
109 9 9
116 6 9
121 0 7
125 0 5
127 0 5
128 0 3
121 0 0
120 0 0
119 0 0
118 0 0
114 0 0
112 0 0
109 1 0
106 3 0
99 0 0
99 0 0
100 3 0
102 5 0
105 6 0
106 7 1
109 7 2
109 8 0
111 9 0
109 6 0
104 6 0
98 4 0
95 2 0
91 2 0
87 4 0
83 6 0
80 9 5
75 15 14
51 3 1
22 0 0
12 0 0
4 4 0
0 6 0
0 11 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
16 17 12
13 14 9
10 11 6
10 11 6
11 12 7
12 13 8
12 13 8
12 13 8
11 12 7
11 12 7
11 12 7
11 12 7
11 12 7
11 12 7
11 12 7
11 12 7
0 16 7
3 16 9
10 10 8
10 5 2
8 4 1
5 11 1
1 18 2
2 19 0
10 11 0
44 14 3
85 16 11
118 12 14
140 9 15
151 10 16
150 7 11
143 5 5
127 12 5
123 10 2
115 2 0
105 0 0
100 0 0
104 1 0
107 8 2
105 12 5
102 15 8
93 15 5
84 11 2
75 8 0
67 7 0
61 7 0
58 9 0
57 9 0
83 0 0
83 0 0
84 0 0
87 0 0
90 0 0
96 2 3
101 2 5
104 3 9
99 0 7
87 0 2
79 0 5
70 8 11
48 6 7
17 0 0
4 0 0
0 3 0
9 0 1
10 0 2
10 0 0
13 3 1
17 8 0
25 13 1
34 16 2
43 17 2
66 28 15
72 20 9
82 11 5
96 8 7
110 5 10
120 0 10
120 0 3
117 0 0
122 0 0
121 0 0
120 0 0
117 0 0
114 0 0
108 0 0
104 0 0
100 0 0
103 1 0
100 1 0
98 1 0
96 2 0
96 2 0
97 3 0
98 4 0
98 4 0
111 0 0
110 0 0
